Serial_number:,,,,
5/25/15,18:00:00,0,1.2163,17.591
5/25/15,18:15:00,0,1.2151,17.563
5/25/15,18:30:00,0,1.2152,17.529
5/25/15,18:45:00,0,1.2135,17.501
5/25/15,19:00:00,0,1.2141,17.444
5/25/15,19:15:00,0,1.2127,17.393
5/25/15,19:30:00,0,1.2128,17.359
5/25/15,19:45:00,0,1.2119,17.32
5/25/15,20:00:00,0,1.2127,17.281
5/25/15,20:15:00,0,1.2145,17.252
5/25/15,20:30:00,0,1.2144,17.226
5/25/15,20:45:00,0,1.2151,17.188
5/25/15,21:00:00,0,1.2168,17.159
5/25/15,21:15:00,0,1.2166,17.117
5/25/15,21:30:00,0,1.2212,17.046
5/25/15,21:45:00,0,1.2201,16.995
5/25/15,22:00:00,0,1.2233,16.937
5/25/15,22:15:00,0,1.2242,16.866
5/25/15,22:30:00,0,1.223,16.789
5/25/15,22:45:00,0,1.2236,16.713
5/25/15,23:00:00,0,1.2223,16.646
5/25/15,23:15:00,0,1.2218,16.571
5/25/15,23:30:00,0,1.2247,16.5
5/25/15,23:45:00,0,1.2235,16.434
5/26/15,0:00:00,0,1.2231,16.357
5/26/15,0:15:00,0,1.2217,16.292
5/26/15,0:30:00,0,1.2236,16.227
5/26/15,0:45:00,0,1.2219,16.161
5/26/15,1:00:00,0,1.221,16.098
5/26/15,1:15:00,0,1.2225,16.028
5/26/15,1:30:00,0,1.2203,15.957
5/26/15,1:45:00,0,1.2191,15.887
5/26/15,2:00:00,0,1.2185,15.812
5/26/15,2:15:00,0,1.2208,15.741
5/26/15,2:30:00,0,1.2187,15.667
5/26/15,2:45:00,0,1.2181,15.592
5/26/15,3:00:00,0,1.2185,15.518
5/26/15,3:15:00,0,1.2143,15.443
5/26/15,3:30:00,0,1.2127,15.374
5/26/15,3:45:00,0,1.2131,15.303
5/26/15,4:00:00,0,1.2085,15.223
5/26/15,4:15:00,0,1.2089,15.143
5/26/15,4:30:00,0,1.2069,15.072
5/26/15,4:45:00,0,1.2079,14.997
5/26/15,5:00:00,0,1.2072,14.919
5/26/15,5:15:00,0,1.2044,14.846
5/26/15,5:30:00,0,1.2039,14.77
5/26/15,5:45:00,0,1.2066,14.693
5/26/15,6:00:00,0,1.2049,14.62
5/26/15,6:15:00,0,1.2051,14.545
5/26/15,6:30:00,0,1.2066,14.475
5/26/15,6:45:00,0,1.2083,14.402
5/26/15,7:00:00,0,1.2059,14.337
5/26/15,7:15:00,0,1.2062,14.275
5/26/15,7:30:00,0,1.2053,14.212
5/26/15,7:45:00,0,1.2044,14.171
5/26/15,8:00:00,0,1.204,14.136
5/26/15,8:15:00,0,1.2042,14.112
5/26/15,8:30:00,0,1.2017,14.093
5/26/15,8:45:00,0,1.2005,14.085
5/26/15,9:00:00,0,1.1996,14.092
5/26/15,9:15:00,0,1.1993,14.113
5/26/15,9:30:00,0,1.1987,14.148
5/26/15,9:45:00,0,1.1955,14.197
5/26/15,10:00:00,0,1.1936,14.258
5/26/15,10:15:00,0,1.1922,14.333
5/26/15,10:30:00,0,1.1916,14.43
5/26/15,10:45:00,0,1.1939,14.534
5/26/15,11:00:00,0,1.1915,14.666
5/26/15,11:15:00,0,1.1913,14.824
5/26/15,11:30:00,0,1.193,14.984
5/26/15,11:45:00,0,1.1948,15.14
5/26/15,12:00:00,0,1.1921,15.309
5/26/15,12:15:00,0,1.1928,15.454
5/26/15,12:30:00,0,1.1934,15.627
5/26/15,12:45:00,0,1.1936,15.778
5/26/15,13:00:00,0,1.1918,15.946
5/26/15,13:15:00,0,1.1917,16.116
5/26/15,13:30:00,0,1.1923,16.293
5/26/15,13:45:00,0,1.1942,16.458
5/26/15,14:00:00,0,1.1889,16.648
5/26/15,14:15:00,0,1.1889,16.795
5/26/15,14:30:00,0,1.1877,16.941
5/26/15,14:45:00,0,1.1893,17.092
5/26/15,15:00:00,0,1.189,17.262
5/26/15,15:15:00,0,1.1867,17.421
5/26/15,15:30:00,0,1.1894,17.56
5/26/15,15:45:00,0,1.1896,17.699
5/26/15,16:00:00,0,1.1875,17.845
5/26/15,16:15:00,0,1.1866,17.936
5/26/15,16:30:00,0,1.1855,18.06
5/26/15,16:45:00,0,1.1862,18.161
5/26/15,17:00:00,0,1.1851,18.234
5/26/15,17:15:00,0,1.184,18.292
5/26/15,17:30:00,0,1.1825,18.315
5/26/15,17:45:00,0,1.1809,18.357
5/26/15,18:00:00,0,1.1794,18.402
5/26/15,18:15:00,0,1.1787,18.359
5/26/15,18:30:00,0,1.1777,18.316
5/26/15,18:45:00,0,1.1797,18.25
5/26/15,19:00:00,0,1.1799,18.18
5/26/15,19:15:00,0,1.1797,18.119
5/26/15,19:30:00,0,1.1802,18.032
5/26/15,19:45:00,0,1.1799,17.952
5/26/15,20:00:00,0,1.1805,17.894
5/26/15,20:15:00,0,1.1824,17.831
5/26/15,20:30:00,0,1.1828,17.766
5/26/15,20:45:00,0,1.1842,17.708
5/26/15,21:00:00,0,1.1864,17.659
5/26/15,21:15:00,0,1.1894,17.622
5/26/15,21:30:00,0,1.1888,17.569
5/26/15,21:45:00,0,1.1917,17.5
5/26/15,22:00:00,0,1.1925,17.419
5/26/15,22:15:00,0,1.1944,17.34
5/26/15,22:30:00,0,1.1959,17.264
5/26/15,22:45:00,0,1.1934,17.181
5/26/15,23:00:00,0,1.1957,17.099
5/26/15,23:15:00,0,1.1942,17.019
5/26/15,23:30:00,0,1.1938,16.934
5/26/15,23:45:00,0,1.1936,16.851
5/27/15,0:00:00,0,1.198,16.766
5/27/15,0:15:00,0,1.1967,16.685
5/27/15,0:30:00,0,1.1949,16.603
5/27/15,0:45:00,0,1.1968,16.519
5/27/15,1:00:00,0,1.1979,16.438
5/27/15,1:15:00,0,1.1986,16.355
5/27/15,1:30:00,0,1.1966,16.274
5/27/15,1:45:00,0,1.1956,16.196
5/27/15,2:00:00,0,1.1956,16.115
5/27/15,2:15:00,0,1.1971,16.033
5/27/15,2:30:00,0,1.196,15.949
5/27/15,2:45:00,0,1.1957,15.862
5/27/15,3:00:00,0,1.1947,15.776
5/27/15,3:15:00,0,1.1932,15.689
5/27/15,3:30:00,0,1.1936,15.594
5/27/15,3:45:00,0,1.1916,15.51
5/27/15,4:00:00,0,1.1881,15.416
5/27/15,4:15:00,0,1.1893,15.332
5/27/15,4:30:00,0,1.1905,15.242
5/27/15,4:45:00,0,1.189,15.153
5/27/15,5:00:00,0,1.1875,15.064
5/27/15,5:15:00,0,1.1883,14.981
5/27/15,5:30:00,0,1.1879,14.903
5/27/15,5:45:00,0,1.1881,14.824
5/27/15,6:00:00,0,1.1871,14.752
5/27/15,6:15:00,0,1.1862,14.684
5/27/15,6:30:00,0,1.188,14.612
5/27/15,6:45:00,0,1.1882,14.54
5/27/15,7:00:00,0,1.1886,14.47
5/27/15,7:15:00,0,1.1868,14.415
5/27/15,7:30:00,0,1.1884,14.354
5/27/15,7:45:00,0,1.1852,14.316
5/27/15,8:00:00,0,1.1876,14.283
5/27/15,8:15:00,0,1.1835,14.265
5/27/15,8:30:00,0,1.1853,14.255
5/27/15,8:45:00,0,1.1833,14.248
5/27/15,9:00:00,0,1.1848,14.258
5/27/15,9:15:00,0,1.1806,14.287
5/27/15,9:30:00,0,1.1819,14.331
5/27/15,9:45:00,0,1.1777,14.39
5/27/15,10:00:00,0,1.1797,14.458
5/27/15,10:15:00,0,1.179,14.545
5/27/15,10:30:00,0,1.1772,14.652
5/27/15,10:45:00,0,1.1753,14.784
5/27/15,11:00:00,0,1.1775,14.94
5/27/15,11:15:00,0,1.1765,15.104
5/27/15,11:30:00,0,1.1761,15.262
5/27/15,11:45:00,0,1.1764,15.44
5/27/15,12:00:00,0,1.177,15.624
5/27/15,12:15:00,0,1.1773,15.791
5/27/15,12:30:00,0,1.1775,15.957
5/27/15,12:45:00,0,1.1777,16.151
5/27/15,13:00:00,0,1.1767,16.312
5/27/15,13:15:00,0,1.1773,16.484
5/27/15,13:30:00,0,1.1766,16.65
5/27/15,13:45:00,0,1.1738,16.816
5/27/15,14:00:00,0,1.175,16.998
5/27/15,14:15:00,0,1.1736,17.146
5/27/15,14:30:00,0,1.1736,17.313
5/27/15,14:45:00,0,1.1722,17.457
5/27/15,15:00:00,0,1.1731,17.617
5/27/15,15:15:00,0,1.1721,17.762
5/27/15,15:30:00,0,1.1712,17.895
5/27/15,15:45:00,0,1.1713,18.028
5/27/15,16:00:00,0,1.1727,18.168
5/27/15,16:15:00,0,1.1698,18.257
5/27/15,16:30:00,0,1.1715,18.368
5/27/15,16:45:00,0,1.1705,18.458
5/27/15,17:00:00,0,1.1681,18.522
5/27/15,17:15:00,0,1.1711,18.605
5/27/15,17:30:00,0,1.1697,18.657
5/27/15,17:45:00,0,1.1681,18.67
5/27/15,18:00:00,0,1.1686,18.66
5/27/15,18:15:00,0,1.1703,18.65
5/27/15,18:30:00,0,1.1685,18.592
5/27/15,18:45:00,0,1.17,18.51
5/27/15,19:00:00,0,1.1699,18.424
5/27/15,19:15:00,0,1.1689,18.339
5/27/15,19:30:00,0,1.1707,18.256
5/27/15,19:45:00,0,1.1701,18.17
5/27/15,20:00:00,0,1.1732,18.09
5/27/15,20:15:00,0,1.1749,18.006
5/27/15,20:30:00,0,1.1776,17.942
5/27/15,20:45:00,0,1.1774,17.885
5/27/15,21:00:00,0,1.1793,17.828
5/27/15,21:15:00,0,1.1809,17.783
5/27/15,21:30:00,0,1.1832,17.73
5/27/15,21:45:00,0,1.1843,17.664
5/27/15,22:00:00,0,1.1894,17.595
5/27/15,22:15:00,0,1.186,17.51
5/27/15,22:30:00,0,1.1879,17.427
5/27/15,22:45:00,0,1.187,17.341
5/27/15,23:00:00,0,1.1852,17.263
5/27/15,23:15:00,0,1.1877,17.181
5/27/15,23:30:00,0,1.1884,17.102
5/27/15,23:45:00,0,1.1852,17.022
5/28/15,0:00:00,0,1.1872,16.938
5/28/15,0:15:00,0,1.1855,16.854
5/28/15,0:30:00,0,1.1887,16.77
5/28/15,0:45:00,0,1.1835,16.688
5/28/15,1:00:00,0,1.187,16.607
5/28/15,1:15:00,0,1.186,16.523
5/28/15,1:30:00,0,1.1837,16.441
5/28/15,1:45:00,0,1.1857,16.36
5/28/15,2:00:00,0,1.1846,16.279
5/28/15,2:15:00,0,1.1841,16.196
5/28/15,2:30:00,0,1.1816,16.11
5/28/15,2:45:00,0,1.1849,16.026
5/28/15,3:00:00,0,1.1821,15.939
5/28/15,3:15:00,0,1.1824,15.849
5/28/15,3:30:00,0,1.179,15.758
5/28/15,3:45:00,0,1.1786,15.669
5/28/15,4:00:00,0,1.1798,15.576
5/28/15,4:15:00,0,1.1754,15.479
5/28/15,4:30:00,0,1.177,15.377
5/28/15,4:45:00,0,1.1721,15.276
5/28/15,5:00:00,0,1.1725,15.191
5/28/15,5:15:00,0,1.1745,15.1
5/28/15,5:30:00,0,1.1775,15.016
5/28/15,5:45:00,0,1.1795,14.935
5/28/15,6:00:00,0,1.181,14.851
5/28/15,6:15:00,0,1.1793,14.777
5/28/15,6:30:00,0,1.1808,14.702
5/28/15,6:45:00,0,1.1795,14.63
5/28/15,7:00:00,0,1.18,14.563
5/28/15,7:15:00,0,1.1817,14.497
5/28/15,7:30:00,0,1.1808,14.446
5/28/15,7:45:00,0,1.1819,14.407
5/28/15,8:00:00,0,1.1821,14.362
5/28/15,8:15:00,0,1.1807,14.329
5/28/15,8:30:00,0,1.1811,14.318
5/28/15,8:45:00,0,1.1773,14.309
5/28/15,9:00:00,0,1.1772,14.308
5/28/15,9:15:00,0,1.1781,14.334
5/28/15,9:30:00,0,1.1764,14.384
5/28/15,9:45:00,0,1.1759,14.456
5/28/15,10:00:00,0,1.1768,14.49
5/28/15,10:15:00,0,1.1726,14.566
5/28/15,10:30:00,0,1.1717,14.682
5/28/15,10:45:00,0,1.1712,14.814
5/28/15,11:00:00,0,1.1697,14.959
5/28/15,11:15:00,0,1.1678,15.126
5/28/15,11:30:00,0,1.1657,15.309
5/28/15,11:45:00,0,1.1668,15.49
5/28/15,12:00:00,0,1.1659,15.677
5/28/15,12:15:00,0,1.1643,15.866
5/28/15,12:30:00,0,1.1646,16.067
5/28/15,12:45:00,0,1.1622,16.246
5/28/15,13:00:00,0,1.1631,16.448
5/28/15,13:15:00,0,1.1599,16.602
5/28/15,13:30:00,0,1.1601,16.793
5/28/15,13:45:00,0,1.1578,16.956
5/28/15,14:00:00,0,1.1604,17.132
5/28/15,14:15:00,0,1.1588,17.3
5/28/15,14:30:00,0,1.1571,17.49
5/28/15,14:45:00,0,1.1594,17.668
5/28/15,15:00:00,0,1.1593,17.814
5/28/15,15:15:00,0,1.156,17.978
5/28/15,15:30:00,0,1.1595,18.11
5/28/15,15:45:00,0,1.1576,18.228
5/28/15,16:00:00,0,1.1574,18.348
5/28/15,16:15:00,0,1.159,18.447
5/28/15,16:30:00,0,1.1599,18.563
5/28/15,16:45:00,0,1.1607,18.653
5/28/15,17:00:00,0,1.1583,18.731
5/28/15,17:15:00,0,1.157,18.799
5/28/15,17:30:00,0,1.1537,18.86
5/28/15,17:45:00,0,1.1545,18.894
5/28/15,18:00:00,0,1.1539,18.91
5/28/15,18:15:00,0,1.1528,18.901
5/28/15,18:30:00,0,1.1516,18.858
5/28/15,18:45:00,0,1.1534,18.791
5/28/15,19:00:00,0,1.1526,18.722
5/28/15,19:15:00,0,1.1521,18.654
5/28/15,19:30:00,0,1.1513,18.576
5/28/15,19:45:00,0,1.1532,18.498
5/28/15,20:00:00,0,1.1531,18.42
5/28/15,20:15:00,0,1.1549,18.351
5/28/15,20:30:00,0,1.1573,18.281
5/28/15,20:45:00,0,1.1572,18.215
